customer_id,tier_2016,tier_2017,tier_2018,tier_2019,tier_2020,tier_2021,tier_2022,tier_2023,tier_2024,gender,age_2016,age_2017,age_2018,age_2019,age_2020,age_2021,age_2022,age_2023,age_2024,th,ch
SYNTH_00500,0,0,0,0,0,1,1,0,0,UNKNOWN,42,43,44,45,46,47,48,49,50,000001100,000001100
SYNTH_00501,0,0,0,0,0,0,0,0,0,F,35,36,37,38,39,40,41,42,43,000000000,000000000
SYNTH_00502,0,0,0,0,0,0,1,1,1,F,19,20,21,22,23,24,25,26,27,000000111,000000111
SYNTH_00503,0,0,0,0,0,0,0,0,0,F,20,21,22,23,24,25,26,27,28,000000000,000000000
SYNTH_00504,0,1,0,1,1,0,0,0,0,M,59,60,61,62,63,64,65,66,67,010110000,010110000
SYNTH_00505,0,0,0,0,1,1,1,0,0,M,55,56,57,58,59,60,61,62,63,000011100,000011100
SYNTH_00506,1,0,0,0,0,0,0,0,0,F,47,48,49,50,51,52,53,54,55,100000000,100000000
SYNTH_00507,0,0,0,0,1,1,1,1,0,F,61,62,63,64,65,66,67,68,69,000011110,000011110
SYNTH_00508,0,0,1,0,0,1,0,0,0,M,16,17,18,19,20,21,22,23,24,001001000,001001000
SYNTH_00509,1,1,0,0,0,0,0,0,0,F,52,53,54,55,56,57,58,59,60,110000000,110000000
SYNTH_00510,1,0,0,0,0,0,0,0,0,M,56,57,58,59,60,61,62,63,64,100000000,100000000
SYNTH_00511,0,0,0,0,2,2,0,0,0,M,23,24,25,26,27,28,29,30,31,000011000,000011000
SYNTH_00512,1,0,0,0,0,0,0,0,0,M,43,44,45,46,47,48,49,50,51,100000000,100000000
SYNTH_00513,1,1,1,0,0,0,1,0,0,M,57,58,59,60,61,62,63,64,65,111000100,111000100
SYNTH_00514,2,0,2,1,0,1,1,2,0,M,47,48,49,50,51,52,53,54,55,101101110,101101110
SYNTH_00515,1,1,1,0,1,0,0,1,0,F,26,27,28,29,30,31,32,33,34,111010010,111010010
SYNTH_00516,0,1,1,1,1,1,1,1,0,M,51,52,53,54,55,56,57,58,59,011111110,011111110
SYNTH_00517,0,0,0,1,1,1,1,1,0,M,56,57,58,59,60,61,62,63,64,000111110,000111110
SYNTH_00518,1,1,1,0,0,0,0,0,0,M,12,13,14,15,16,17,18,19,20,111000000,111000000
SYNTH_00519,0,0,0,0,1,1,0,1,1,M,45,46,47,48,49,50,51,52,53,000011011,000011011
SYNTH_00520,0,0,0,0,0,0,1,0,1,M,41,42,43,44,45,46,47,48,49,000000101,000000101
SYNTH_00521,1,1,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,110000000,110000000
SYNTH_00522,0,0,1,0,0,2,0,0,0,M,14,15,16,17,18,19,20,21,22,001001000,001001000
SYNTH_00523,0,1,0,0,0,0,0,0,0,F,16,17,18,19,20,21,22,23,24,010000000,010000000
SYNTH_00524,0,0,0,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,000000000,000000000
SYNTH_00525,0,1,1,0,1,1,0,0,1,M,60,61,62,63,64,65,66,67,68,011011001,011011001
SYNTH_00526,0,0,0,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,000000000,000000000
SYNTH_00527,0,0,0,0,0,0,0,0,1,F,67,68,69,70,71,72,73,74,75,000000001,000000001
SYNTH_00528,0,0,0,0,0,0,0,0,0,F,66,67,68,69,70,71,72,73,74,000000000,000000000
SYNTH_00529,0,1,2,0,0,0,0,0,0,F,51,52,53,54,55,56,57,58,59,011000000,011000000
SYNTH_00530,0,0,0,0,0,0,0,0,0,F,46,47,48,49,50,51,52,53,54,000000000,000000000
SYNTH_00531,0,0,0,1,1,0,1,1,1,F,68,69,70,71,72,73,74,75,76,000110111,000110111
SYNTH_00532,1,1,1,0,0,0,0,0,0,F,47,48,49,50,51,52,53,54,55,111000000,111000000
SYNTH_00533,0,0,0,1,1,0,2,1,1,M,67,68,69,70,71,72,73,74,75,000110111,000110111
SYNTH_00534,1,0,0,0,0,0,0,0,0,F,69,70,71,72,73,74,75,76,77,100000000,100000000
SYNTH_00535,1,0,0,1,1,1,0,0,0,F,23,24,25,26,27,28,29,30,31,100111000,100111000
SYNTH_00536,1,0,1,0,0,1,0,1,0,F,50,51,52,53,54,55,56,57,58,101001010,101001010
SYNTH_00537,1,1,1,1,1,1,0,0,1,M,55,56,57,58,59,60,61,62,63,111111001,111111001
SYNTH_00538,0,1,0,1,0,0,0,0,0,M,60,61,62,63,64,65,66,67,68,010100000,010100000
SYNTH_00539,0,0,0,0,0,0,1,1,0,M,32,33,34,35,36,37,38,39,40,000000110,000000110
SYNTH_00540,0,0,0,0,0,0,0,0,1,M,62,63,64,65,66,67,68,69,70,000000001,000000001
SYNTH_00541,0,1,1,1,1,0,0,1,0,UNKNOWN,40,41,42,43,44,45,46,47,48,011110010,011110010
SYNTH_00542,0,0,0,0,0,0,0,0,0,M,34,35,36,37,38,39,40,41,42,000000000,000000000
SYNTH_00543,0,0,0,0,0,0,0,0,1,M,21,22,23,24,25,26,27,28,29,000000001,000000001
SYNTH_00544,1,0,0,0,0,1,0,0,0,M,30,31,32,33,34,35,36,37,38,100001000,100001000
SYNTH_00545,0,1,0,0,0,0,0,0,0,M,69,70,71,72,73,74,75,76,77,010000000,010000000
SYNTH_00546,1,1,0,0,0,0,0,0,0,F,54,55,56,57,58,59,60,61,62,110000000,110000000
SYNTH_00547,1,0,0,0,0,0,0,0,0,M,54,55,56,57,58,59,60,61,62,100000000,100000000
SYNTH_00548,0,0,0,1,1,1,1,1,0,M,64,65,66,67,68,69,70,71,72,000111110,000111110
SYNTH_00549,0,1,1,1,0,0,0,0,0,M,27,28,29,30,31,32,33,34,35,011100000,011100000
SYNTH_00550,1,1,1,0,1,1,1,0,1,M,51,52,53,54,55,56,57,58,59,111011101,111011101
SYNTH_00551,0,1,0,1,0,0,1,1,1,M,33,34,35,36,37,38,39,40,41,010100111,010100111
SYNTH_00552,1,1,0,0,0,0,0,0,0,UNKNOWN,62,63,64,65,66,67,68,69,70,110000000,110000000
SYNTH_00553,0,0,0,0,0,0,1,0,1,F,36,37,38,39,40,41,42,43,44,000000101,000000101
SYNTH_00554,0,1,0,0,0,0,0,0,0,M,62,63,64,65,66,67,68,69,70,010000000,010000000
SYNTH_00555,1,1,0,1,1,0,1,0,0,F,56,57,58,59,60,61,62,63,64,110110100,110110100
SYNTH_00556,1,0,0,0,0,0,0,0,0,M,57,58,59,60,61,62,63,64,65,100000000,100000000
SYNTH_00557,0,0,1,1,0,1,2,0,1,M,66,67,68,69,70,71,72,73,74,001101101,001101101
SYNTH_00558,0,1,1,1,1,1,0,0,0,UNKNOWN,58,59,60,61,62,63,64,65,66,011111000,011111000
SYNTH_00559,1,0,0,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,100000000,100000000
SYNTH_00560,0,1,1,1,0,0,0,0,0,F,42,43,44,45,46,47,48,49,50,011100000,011100000
SYNTH_00561,1,0,0,0,0,0,0,0,0,F,39,40,41,42,43,44,45,46,47,100000000,100000000
SYNTH_00562,0,0,0,0,0,0,0,1,0,F,15,16,17,18,19,20,21,22,23,000000010,000000010
SYNTH_00563,0,0,1,1,1,1,0,0,0,M,46,47,48,49,50,51,52,53,54,001111000,001111000
SYNTH_00564,0,0,0,1,0,0,0,0,0,F,37,38,39,40,41,42,43,44,45,000100000,000100000
SYNTH_00565,0,0,1,0,1,0,0,0,0,M,35,36,37,38,39,40,41,42,43,001010000,001010000
SYNTH_00566,0,0,0,1,0,1,1,0,1,M,18,19,20,21,22,23,24,25,26,000101101,000101101
SYNTH_00567,0,1,1,0,0,1,0,0,0,UNKNOWN,41,42,43,44,45,46,47,48,49,011001000,011001000
SYNTH_00568,1,1,1,0,0,0,0,1,0,F,46,47,48,49,50,51,52,53,54,111000010,111000010
SYNTH_00569,1,0,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,100000000,100000000
SYNTH_00570,0,1,0,0,0,0,0,0,0,M,49,50,51,52,53,54,55,56,57,010000000,010000000
SYNTH_00571,0,0,0,0,0,0,0,0,0,F,21,22,23,24,25,26,27,28,29,000000000,000000000
SYNTH_00572,1,1,0,0,0,0,0,0,0,F,20,21,22,23,24,25,26,27,28,110000000,110000000
SYNTH_00573,0,0,0,1,1,0,1,1,0,F,35,36,37,38,39,40,41,42,43,000110110,000110110
SYNTH_00574,0,0,0,0,0,0,0,0,1,M,34,35,36,37,38,39,40,41,42,000000001,000000001
SYNTH_00575,1,1,0,0,0,0,0,0,0,F,65,66,67,68,69,70,71,72,73,110000000,110000000
SYNTH_00576,0,0,0,0,0,0,0,0,0,F,15,16,17,18,19,20,21,22,23,000000000,000000000
SYNTH_00577,0,1,0,0,0,0,0,0,0,F,32,33,34,35,36,37,38,39,40,010000000,010000000
SYNTH_00578,0,0,0,0,0,1,1,0,0,M,55,56,57,58,59,60,61,62,63,000001100,000001100
SYNTH_00579,1,1,1,0,0,0,0,0,0,F,26,27,28,29,30,31,32,33,34,111000000,111000000
SYNTH_00580,1,1,1,0,0,0,0,0,0,M,69,70,71,72,73,74,75,76,77,111000000,111000000
SYNTH_00581,0,0,0,0,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,000000000,000000000
SYNTH_00582,1,1,0,0,0,0,0,0,0,M,67,68,69,70,71,72,73,74,75,110000000,110000000
SYNTH_00583,1,1,1,0,0,0,1,0,0,M,67,68,69,70,71,72,73,74,75,111000100,111000100
SYNTH_00584,0,0,0,0,0,0,1,0,0,M,18,19,20,21,22,23,24,25,26,000000100,000000100
SYNTH_00585,0,0,1,1,0,0,0,1,0,M,39,40,41,42,43,44,45,46,47,001100010,001100010
SYNTH_00586,0,0,2,1,1,0,1,0,0,M,55,56,57,58,59,60,61,62,63,001110100,001110100
SYNTH_00587,1,1,1,1,0,1,1,0,0,M,12,13,14,15,16,17,18,19,20,111101100,111101100
SYNTH_00588,1,1,0,0,0,0,0,0,0,M,38,39,40,41,42,43,44,45,46,110000000,110000000
SYNTH_00589,1,1,1,1,0,1,1,0,0,M,52,53,54,55,56,57,58,59,60,111101100,111101100
SYNTH_00590,0,0,0,0,0,0,0,0,0,F,58,59,60,61,62,63,64,65,66,000000000,000000000
SYNTH_00591,1,1,0,1,1,1,0,1,0,F,36,37,38,39,40,41,42,43,44,110111010,110111010
SYNTH_00592,0,1,1,0,1,0,0,1,0,F,62,63,64,65,66,67,68,69,70,011010010,011010010
SYNTH_00593,0,1,1,0,0,0,0,0,0,M,51,52,53,54,55,56,57,58,59,011000000,011000000
SYNTH_00594,1,0,0,0,0,0,0,0,0,M,14,15,16,17,18,19,20,21,22,100000000,100000000
SYNTH_00595,1,1,1,0,0,0,0,0,0,F,28,29,30,31,32,33,34,35,36,111000000,111000000
SYNTH_00596,0,0,1,0,0,0,0,0,0,M,67,68,69,70,71,72,73,74,75,001000000,001000000
SYNTH_00597,0,0,1,0,0,0,0,0,0,M,12,13,14,15,16,17,18,19,20,001000000,001000000
SYNTH_00598,0,0,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,000000000,000000000
SYNTH_00599,0,1,0,0,0,0,0,0,0,F,32,33,34,35,36,37,38,39,40,010000000,010000000
SYNTH_00600,0,1,0,1,1,1,1,1,1,M,70,71,72,73,74,75,76,77,78,010111111,010111111
SYNTH_00601,0,0,0,2,0,0,0,0,0,F,53,54,55,56,57,58,59,60,61,000100000,000100000
SYNTH_00602,0,0,0,0,0,0,0,0,0,M,20,21,22,23,24,25,26,27,28,000000000,000000000
SYNTH_00603,0,0,0,1,1,1,0,1,0,F,35,36,37,38,39,40,41,42,43,000111010,000111010
SYNTH_00604,0,0,0,0,0,0,0,0,0,M,67,68,69,70,71,72,73,74,75,000000000,000000000
SYNTH_00605,0,0,0,0,0,2,0,1,1,M,24,25,26,27,28,29,30,31,32,000001011,000001011
SYNTH_00606,0,0,0,0,0,1,1,1,1,F,45,46,47,48,49,50,51,52,53,000001111,000001111
SYNTH_00607,1,1,0,0,0,0,0,0,0,M,39,40,41,42,43,44,45,46,47,110000000,110000000
SYNTH_00608,0,0,0,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,000000000,000000000
SYNTH_00609,1,2,0,1,0,0,1,0,0,M,56,57,58,59,60,61,62,63,64,110100100,110100100
SYNTH_00610,0,1,0,1,0,0,0,0,0,F,61,62,63,64,65,66,67,68,69,010100000,010100000
SYNTH_00611,0,0,1,1,0,1,0,0,0,F,19,20,21,22,23,24,25,26,27,001101000,001101000
SYNTH_00612,0,0,0,0,0,0,0,1,1,M,38,39,40,41,42,43,44,45,46,000000011,000000011
SYNTH_00613,0,0,0,0,0,0,0,0,1,F,52,53,54,55,56,57,58,59,60,000000001,000000001
SYNTH_00614,0,1,0,0,0,0,0,0,0,M,36,37,38,39,40,41,42,43,44,010000000,010000000
SYNTH_00615,0,0,0,0,2,1,0,0,0,M,51,52,53,54,55,56,57,58,59,000011000,000011000
SYNTH_00616,0,0,0,1,0,1,0,0,0,M,49,50,51,52,53,54,55,56,57,000101000,000101000
SYNTH_00617,1,1,0,1,1,0,0,0,0,F,33,34,35,36,37,38,39,40,41,110110000,110110000
SYNTH_00618,1,0,1,0,1,1,1,1,0,F,17,18,19,20,21,22,23,24,25,101011110,101011110
SYNTH_00619,1,1,0,1,1,0,0,1,1,F,69,70,71,72,73,74,75,76,77,110110011,110110011
SYNTH_00620,0,0,0,1,1,0,0,0,0,F,60,61,62,63,64,65,66,67,68,000110000,000110000
SYNTH_00621,1,1,1,1,0,0,0,0,0,F,64,65,66,67,68,69,70,71,72,111100000,111100000
SYNTH_00622,0,0,0,0,0,0,0,0,1,M,29,30,31,32,33,34,35,36,37,000000001,000000001
SYNTH_00623,0,0,0,0,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,000000000,000000000
SYNTH_00624,0,0,0,0,0,0,0,0,0,F,31,32,33,34,35,36,37,38,39,000000000,000000000
SYNTH_00625,1,0,0,0,0,0,0,0,0,M,13,14,15,16,17,18,19,20,21,100000000,100000000
SYNTH_00626,0,0,0,0,0,1,0,0,0,F,22,23,24,25,26,27,28,29,30,000001000,000001000
SYNTH_00627,0,0,0,0,0,0,0,0,0,M,30,31,32,33,34,35,36,37,38,000000000,000000000
SYNTH_00628,0,0,1,1,0,0,1,1,1,M,70,71,72,73,74,75,76,77,78,001100111,001100111
SYNTH_00629,0,0,0,0,0,1,1,0,0,M,24,25,26,27,28,29,30,31,32,000001100,000001100
SYNTH_00630,0,0,0,0,0,0,0,0,1,M,41,42,43,44,45,46,47,48,49,000000001,000000001
SYNTH_00631,0,0,0,0,0,1,0,0,1,M,44,45,46,47,48,49,50,51,52,000001001,000001001
SYNTH_00632,1,1,0,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,110000000,110000000
SYNTH_00633,1,0,0,0,0,0,0,0,0,F,66,67,68,69,70,71,72,73,74,100000000,100000000
SYNTH_00634,1,0,1,1,0,0,0,0,0,M,17,18,19,20,21,22,23,24,25,101100000,101100000
SYNTH_00635,1,0,0,0,0,0,0,0,0,M,63,64,65,66,67,68,69,70,71,100000000,100000000
SYNTH_00636,0,0,1,2,1,1,2,0,1,M,55,56,57,58,59,60,61,62,63,001111101,001111101
SYNTH_00637,0,0,0,1,1,1,1,1,1,M,30,31,32,33,34,35,36,37,38,000111111,000111111
SYNTH_00638,0,0,0,1,1,0,1,0,1,F,57,58,59,60,61,62,63,64,65,000110101,000110101
SYNTH_00639,0,0,0,0,0,0,1,1,0,M,37,38,39,40,41,42,43,44,45,000000110,000000110
SYNTH_00640,0,0,0,2,0,1,0,0,0,F,69,70,71,72,73,74,75,76,77,000101000,000101000
SYNTH_00641,0,0,0,0,0,1,1,0,1,UNKNOWN,14,15,16,17,18,19,20,21,22,000001101,000001101
SYNTH_00642,1,1,0,1,0,0,0,0,0,F,13,14,15,16,17,18,19,20,21,110100000,110100000
SYNTH_00643,0,0,1,0,0,0,0,0,0,UNKNOWN,44,45,46,47,48,49,50,51,52,001000000,001000000
SYNTH_00644,0,1,1,0,0,0,1,1,0,M,66,67,68,69,70,71,72,73,74,011000110,011000110
SYNTH_00645,0,0,0,0,0,0,0,0,1,F,15,16,17,18,19,20,21,22,23,000000001,000000001
SYNTH_00646,1,1,1,0,1,1,0,0,0,F,57,58,59,60,61,62,63,64,65,111011000,111011000
SYNTH_00647,1,1,0,0,1,0,0,0,0,F,67,68,69,70,71,72,73,74,75,110010000,110010000
SYNTH_00648,0,0,1,0,0,0,0,0,0,F,40,41,42,43,44,45,46,47,48,001000000,001000000
SYNTH_00649,0,0,0,0,0,0,0,0,0,F,63,64,65,66,67,68,69,70,71,000000000,000000000
SYNTH_00650,1,1,0,0,0,0,0,0,0,F,56,57,58,59,60,61,62,63,64,110000000,110000000
SYNTH_00651,0,0,0,0,0,0,0,0,0,M,24,25,26,27,28,29,30,31,32,000000000,000000000
SYNTH_00652,0,0,0,0,1,0,0,0,0,F,62,63,64,65,66,67,68,69,70,000010000,000010000
SYNTH_00653,1,0,0,0,0,0,0,0,0,F,53,54,55,56,57,58,59,60,61,100000000,100000000
SYNTH_00654,0,0,0,0,0,0,1,1,0,M,12,13,14,15,16,17,18,19,20,000000110,000000110
SYNTH_00655,1,0,1,0,0,0,1,0,0,F,45,46,47,48,49,50,51,52,53,101000100,101000100
SYNTH_00656,0,0,0,0,0,1,1,0,0,M,50,51,52,53,54,55,56,57,58,000001100,000001100
SYNTH_00657,0,0,0,0,0,0,0,0,0,F,59,60,61,62,63,64,65,66,67,000000000,000000000
SYNTH_00658,0,1,1,0,0,0,0,0,0,M,57,58,59,60,61,62,63,64,65,011000000,011000000
SYNTH_00659,0,1,0,0,0,0,0,0,0,M,40,41,42,43,44,45,46,47,48,010000000,010000000
SYNTH_00660,0,0,0,0,0,0,0,0,0,F,29,30,31,32,33,34,35,36,37,000000000,000000000
SYNTH_00661,0,0,0,0,0,1,1,1,1,M,23,24,25,26,27,28,29,30,31,000001111,000001111
SYNTH_00662,1,1,0,0,0,0,0,0,0,M,17,18,19,20,21,22,23,24,25,110000000,110000000
SYNTH_00663,1,0,1,1,0,1,0,1,0,M,49,50,51,52,53,54,55,56,57,101101010,101101010
SYNTH_00664,0,1,1,0,1,1,0,1,0,M,68,69,70,71,72,73,74,75,76,011011010,011011010
SYNTH_00665,0,0,1,0,0,0,0,0,0,F,16,17,18,19,20,21,22,23,24,001000000,001000000
SYNTH_00666,0,0,0,0,1,1,0,0,0,F,53,54,55,56,57,58,59,60,61,000011000,000011000
SYNTH_00667,0,0,0,0,0,0,0,0,1,M,46,47,48,49,50,51,52,53,54,000000001,000000001
SYNTH_00668,1,1,0,0,1,0,1,0,0,F,22,23,24,25,26,27,28,29,30,110010100,110010100
SYNTH_00669,0,0,1,0,1,1,0,1,0,M,24,25,26,27,28,29,30,31,32,001011010,001011010
SYNTH_00670,1,0,0,0,0,0,0,0,0,F,28,29,30,31,32,33,34,35,36,100000000,100000000
SYNTH_00671,0,1,1,0,0,0,0,0,0,M,52,53,54,55,56,57,58,59,60,011000000,011000000
SYNTH_00672,0,0,0,0,0,0,0,0,1,UNKNOWN,29,30,31,32,33,34,35,36,37,000000001,000000001
SYNTH_00673,0,0,0,0,0,0,0,0,0,M,60,61,62,63,64,65,66,67,68,000000000,000000000
SYNTH_00674,0,0,1,0,0,0,0,0,0,F,33,34,35,36,37,38,39,40,41,001000000,001000000
SYNTH_00675,1,2,0,1,1,1,0,0,0,M,18,19,20,21,22,23,24,25,26,110111000,110111000
SYNTH_00676,0,0,0,0,0,0,0,1,1,M,17,18,19,20,21,22,23,24,25,000000011,000000011
SYNTH_00677,0,1,1,0,0,0,0,0,0,F,35,36,37,38,39,40,41,42,43,011000000,011000000
SYNTH_00678,1,0,1,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,101000000,101000000
SYNTH_00679,1,1,1,1,1,0,0,0,0,M,55,56,57,58,59,60,61,62,63,111110000,111110000
SYNTH_00680,1,0,0,1,0,0,0,0,0,F,40,41,42,43,44,45,46,47,48,100100000,100100000
SYNTH_00681,1,1,0,0,0,0,0,0,0,F,21,22,23,24,25,26,27,28,29,110000000,110000000
SYNTH_00682,0,1,1,0,0,0,0,0,0,M,24,25,26,27,28,29,30,31,32,011000000,011000000
SYNTH_00683,0,0,0,0,0,0,0,0,0,F,45,46,47,48,49,50,51,52,53,000000000,000000000
SYNTH_00684,0,0,0,1,0,0,0,0,0,M,31,32,33,34,35,36,37,38,39,000100000,000100000
SYNTH_00685,0,1,0,0,0,0,0,0,0,F,51,52,53,54,55,56,57,58,59,010000000,010000000
SYNTH_00686,1,0,0,0,0,0,0,0,0,M,66,67,68,69,70,71,72,73,74,100000000,100000000
SYNTH_00687,0,0,0,0,0,0,0,1,0,F,32,33,34,35,36,37,38,39,40,000000010,000000010
SYNTH_00688,0,0,0,1,1,1,1,0,1,M,44,45,46,47,48,49,50,51,52,000111101,000111101
SYNTH_00689,0,0,0,0,0,0,0,0,0,M,61,62,63,64,65,66,67,68,69,000000000,000000000
SYNTH_00690,1,1,1,1,1,0,0,0,0,F,24,25,26,27,28,29,30,31,32,111110000,111110000
SYNTH_00691,0,0,0,0,0,0,0,1,1,M,42,43,44,45,46,47,48,49,50,000000011,000000011
SYNTH_00692,1,0,0,0,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,100000000,100000000
SYNTH_00693,1,0,0,0,0,0,0,0,0,F,48,49,50,51,52,53,54,55,56,100000000,100000000
SYNTH_00694,0,0,0,0,0,0,0,0,0,F,55,56,57,58,59,60,61,62,63,000000000,000000000
SYNTH_00695,0,0,1,0,0,0,0,0,0,M,20,21,22,23,24,25,26,27,28,001000000,001000000
SYNTH_00696,0,0,0,1,1,0,1,0,0,F,23,24,25,26,27,28,29,30,31,000110100,000110100
SYNTH_00697,0,0,0,0,1,0,0,1,2,M,13,14,15,16,17,18,19,20,21,000010011,000010011
SYNTH_00698,0,0,0,0,0,0,0,0,0,M,12,13,14,15,16,17,18,19,20,000000000,000000000
SYNTH_00699,0,1,1,0,0,0,0,0,0,F,14,15,16,17,18,19,20,21,22,011000000,011000000
SYNTH_00700,1,0,0,0,0,0,0,0,0,F,53,54,55,56,57,58,59,60,61,100000000,100000000
SYNTH_00701,0,0,0,0,0,0,0,0,0,M,65,66,67,68,69,70,71,72,73,000000000,000000000
SYNTH_00702,1,1,1,1,1,0,1,1,0,M,36,37,38,39,40,41,42,43,44,111110110,111110110
SYNTH_00703,0,0,0,0,0,1,0,1,0,F,64,65,66,67,68,69,70,71,72,000001010,000001010
SYNTH_00704,1,0,1,0,0,1,0,0,1,F,55,56,57,58,59,60,61,62,63,101001001,101001001
SYNTH_00705,0,1,0,1,1,1,1,1,0,M,59,60,61,62,63,64,65,66,67,010111110,010111110
SYNTH_00706,0,0,0,0,0,1,0,0,0,F,55,56,57,58,59,60,61,62,63,000001000,000001000
SYNTH_00707,0,0,0,1,1,0,0,0,0,M,23,24,25,26,27,28,29,30,31,000110000,000110000
SYNTH_00708,1,0,0,1,1,1,1,0,0,M,42,43,44,45,46,47,48,49,50,100111100,100111100
SYNTH_00709,0,0,0,0,0,0,0,0,0,F,43,44,45,46,47,48,49,50,51,000000000,000000000
SYNTH_00710,0,0,0,0,0,0,0,0,1,F,49,50,51,52,53,54,55,56,57,000000001,000000001
SYNTH_00711,0,0,1,0,0,0,0,0,0,M,58,59,60,61,62,63,64,65,66,001000000,001000000
SYNTH_00712,0,0,0,0,1,0,1,1,0,M,18,19,20,21,22,23,24,25,26,000010110,000010110
SYNTH_00713,0,0,0,0,0,0,1,1,0,M,51,52,53,54,55,56,57,58,59,000000110,000000110
SYNTH_00714,0,0,0,0,1,1,0,0,0,F,61,62,63,64,65,66,67,68,69,000011000,000011000
SYNTH_00715,0,0,1,1,0,0,0,0,0,M,18,19,20,21,22,23,24,25,26,001100000,001100000
SYNTH_00716,0,1,1,0,0,0,0,0,0,M,36,37,38,39,40,41,42,43,44,011000000,011000000
SYNTH_00717,0,0,0,0,0,0,0,0,0,F,64,65,66,67,68,69,70,71,72,000000000,000000000
SYNTH_00718,0,0,1,1,0,0,0,0,0,M,13,14,15,16,17,18,19,20,21,001100000,001100000
SYNTH_00719,0,0,0,0,0,0,0,1,0,F,21,22,23,24,25,26,27,28,29,000000010,000000010
SYNTH_00720,1,0,0,0,0,0,0,0,0,M,59,60,61,62,63,64,65,66,67,100000000,100000000
SYNTH_00721,1,1,0,0,1,0,0,0,0,F,22,23,24,25,26,27,28,29,30,110010000,110010000
SYNTH_00722,1,0,0,0,0,0,0,0,0,M,53,54,55,56,57,58,59,60,61,100000000,100000000
SYNTH_00723,0,0,0,0,0,0,0,1,2,M,65,66,67,68,69,70,71,72,73,000000011,000000011
SYNTH_00724,1,0,0,0,0,0,0,0,0,M,41,42,43,44,45,46,47,48,49,100000000,100000000
SYNTH_00725,1,0,1,1,1,1,0,0,1,F,40,41,42,43,44,45,46,47,48,101111001,101111001
SYNTH_00726,1,1,1,0,0,0,0,0,0,F,37,38,39,40,41,42,43,44,45,111000000,111000000
SYNTH_00727,0,0,0,0,0,0,0,0,0,M,34,35,36,37,38,39,40,41,42,000000000,000000000
SYNTH_00728,0,0,0,0,0,0,0,0,0,M,34,35,36,37,38,39,40,41,42,000000000,000000000
SYNTH_00729,1,0,0,0,0,0,0,0,0,F,44,45,46,47,48,49,50,51,52,100000000,100000000
SYNTH_00730,0,1,1,0,0,0,0,0,0,M,64,65,66,67,68,69,70,71,72,011000000,011000000
SYNTH_00731,1,1,0,0,0,0,0,0,0,M,69,70,71,72,73,74,75,76,77,110000000,110000000
SYNTH_00732,0,0,0,0,0,0,0,0,0,F,63,64,65,66,67,68,69,70,71,000000000,000000000
SYNTH_00733,1,1,1,0,1,0,0,0,0,M,19,20,21,22,23,24,25,26,27,111010000,111010000
SYNTH_00734,0,0,2,2,0,1,1,2,0,M,30,31,32,33,34,35,36,37,38,001101110,001101110
SYNTH_00735,0,0,0,1,0,1,1,1,0,M,56,57,58,59,60,61,62,63,64,000101110,000101110
SYNTH_00736,0,1,0,0,1,0,0,2,2,M,44,45,46,47,48,49,50,51,52,010010011,010010011
SYNTH_00737,0,0,0,0,0,0,0,0,0,M,31,32,33,34,35,36,37,38,39,000000000,000000000
SYNTH_00738,1,1,1,0,0,0,0,0,0,F,30,31,32,33,34,35,36,37,38,111000000,111000000
SYNTH_00739,0,1,0,0,0,0,0,0,0,F,18,19,20,21,22,23,24,25,26,010000000,010000000
SYNTH_00740,1,1,0,0,1,0,0,0,0,M,31,32,33,34,35,36,37,38,39,110010000,110010000
SYNTH_00741,1,0,0,0,0,0,0,0,0,F,36,37,38,39,40,41,42,43,44,100000000,100000000
SYNTH_00742,0,0,0,0,0,1,1,1,1,M,36,37,38,39,40,41,42,43,44,000001111,000001111
SYNTH_00743,1,0,1,0,0,0,0,0,0,F,44,45,46,47,48,49,50,51,52,101000000,101000000
SYNTH_00744,1,2,1,1,1,0,1,1,0,M,28,29,30,31,32,33,34,35,36,111110110,111110110
SYNTH_00745,0,0,0,0,0,0,0,0,0,UNKNOWN,24,25,26,27,28,29,30,31,32,000000000,000000000
SYNTH_00746,1,0,1,0,0,0,0,0,0,M,64,65,66,67,68,69,70,71,72,101000000,101000000
SYNTH_00747,1,0,1,1,0,0,0,0,0,M,35,36,37,38,39,40,41,42,43,101100000,101100000
SYNTH_00748,0,0,0,0,0,0,0,0,0,M,27,28,29,30,31,32,33,34,35,000000000,000000000
SYNTH_00749,0,0,0,0,0,0,0,0,0,M,49,50,51,52,53,54,55,56,57,000000000,000000000
SYNTH_00750,0,2,0,0,1,0,0,0,0,M,43,44,45,46,47,48,49,50,51,010010000,010010000
